Country or Territory,Country Code,Indicator Name,Indicator Code,Year,Population,Last5Years,Region,IncomeGroup,Pop15_64_pct,NetMigration,BirthRate,DeathRate
Madagascar,MDG,"Population, total",SP.POP.TOTL,1991,12421412,FALSE,Sub-Saharan Africa,Low income,51.3433013895683,-2330,44.089,13.896
Madagascar,MDG,"Population, total",SP.POP.TOTL,1992,12800870,FALSE,Sub-Saharan Africa,Low income,51.5008609376105,-2216,43.945,13.601
Madagascar,MDG,"Population, total",SP.POP.TOTL,1993,13197345,FALSE,Sub-Saharan Africa,Low income,51.6419116253341,-2063,44.096,13.12
Madagascar,MDG,"Population, total",SP.POP.TOTL,1994,13613850,FALSE,Sub-Saharan Africa,Low income,51.7539784851456,-1905,44.248,12.797
Madagascar,MDG,"Population, total",SP.POP.TOTL,1995,14051275,FALSE,Sub-Saharan Africa,Low income,51.8246617540166,-1670,44.481,12.437
Madagascar,MDG,"Population, total",SP.POP.TOTL,1996,14510711,FALSE,Sub-Saharan Africa,Low income,51.8453523109463,-1161,44.55,12.06
Madagascar,MDG,"Population, total",SP.POP.TOTL,1997,14990814,FALSE,Sub-Saharan Africa,Low income,51.8292986568074,-986,44.415,11.668
Madagascar,MDG,"Population, total",SP.POP.TOTL,1998,15489364,FALSE,Sub-Saharan Africa,Low income,51.7937130345147,-1222,44.078,11.255
Madagascar,MDG,"Population, total",SP.POP.TOTL,1999,16000506,FALSE,Sub-Saharan Africa,Low income,51.7626317567707,-1891,43.151,10.841
Madagascar,MDG,"Population, total",SP.POP.TOTL,2000,16516338,FALSE,Sub-Saharan Africa,Low income,51.7603993088541,-4298,42,10.464
Madagascar,MDG,"Population, total",SP.POP.TOTL,2001,17032939,FALSE,Sub-Saharan Africa,Low income,51.7658197449072,-13014,41.116,10.02
Madagascar,MDG,"Population, total",SP.POP.TOTL,2002,17549913,FALSE,Sub-Saharan Africa,Low income,51.7771569579861,-18209,40.202,9.688
Madagascar,MDG,"Population, total",SP.POP.TOTL,2003,18071854,FALSE,Sub-Saharan Africa,Low income,51.8251572811831,-18345,39.513,9.361
Madagascar,MDG,"Population, total",SP.POP.TOTL,2004,18606608,FALSE,Sub-Saharan Africa,Low income,51.9207262280153,-13393,38.976,9.077
Madagascar,MDG,"Population, total",SP.POP.TOTL,2005,19159707,FALSE,Sub-Saharan Africa,Low income,52.0740179396798,-4869,38.446,8.793
Madagascar,MDG,"Population, total",SP.POP.TOTL,2006,19730909,FALSE,Sub-Saharan Africa,Low income,52.2764257845394,-2336,38.007,8.536
Madagascar,MDG,"Population, total",SP.POP.TOTL,2007,20318583,FALSE,Sub-Saharan Africa,Low income,52.5021651362204,-1563,37.754,8.334
Madagascar,MDG,"Population, total",SP.POP.TOTL,2008,20923840,FALSE,Sub-Saharan Africa,Low income,52.7471689530419,-1255,37.537,8.117
Madagascar,MDG,"Population, total",SP.POP.TOTL,2009,21547280,FALSE,Sub-Saharan Africa,Low income,53.0149827035009,-1429,37.396,7.972
Madagascar,MDG,"Population, total",SP.POP.TOTL,2010,22183340,FALSE,Sub-Saharan Africa,Low income,53.3186987775804,-1979,36.746,7.826
Madagascar,MDG,"Population, total",SP.POP.TOTL,2011,22822300,FALSE,Sub-Saharan Africa,Low income,53.678315806871304,-2219,35.751,7.683
Madagascar,MDG,"Population, total",SP.POP.TOTL,2012,23462438,FALSE,Sub-Saharan Africa,Low income,54.0856517127504,-2334,35.061,7.602
Madagascar,MDG,"Population, total",SP.POP.TOTL,2013,24109290,FALSE,Sub-Saharan Africa,Low income,54.5107020051046,-2445,34.672,7.536
Madagascar,MDG,"Population, total",SP.POP.TOTL,2014,24764348,FALSE,Sub-Saharan Africa,Low income,54.9016796242728,-2522,34.18,7.495
Madagascar,MDG,"Population, total",SP.POP.TOTL,2015,25426702,FALSE,Sub-Saharan Africa,Low income,55.2402498908382,-2594,33.771,7.461
Madagascar,MDG,"Population, total",SP.POP.TOTL,2016,26099952,FALSE,Sub-Saharan Africa,Low income,55.5455025357901,-2687,33.613,7.452
Madagascar,MDG,"Population, total",SP.POP.TOTL,2017,26788375,FALSE,Sub-Saharan Africa,Low income,55.8156972159696,-2784,33.592,7.48
Madagascar,MDG,"Population, total",SP.POP.TOTL,2018,27494926,FALSE,Sub-Saharan Africa,Low income,56.0492179538872,-2887,33.651,7.491
Madagascar,MDG,"Population, total",SP.POP.TOTL,2019,28219554,TRUE,Sub-Saharan Africa,Low income,56.2569911629362,-2976,33.594,7.518
Madagascar,MDG,"Population, total",SP.POP.TOTL,2020,28953556,TRUE,Sub-Saharan Africa,Low income,56.4572904886486,-1480,33.31,7.869
Madagascar,MDG,"Population, total",SP.POP.TOTL,2021,29691083,TRUE,Sub-Saharan Africa,Low income,56.6577985720494,-1480,32.911,7.94
Madagascar,MDG,"Population, total",SP.POP.TOTL,2022,30437261,TRUE,Sub-Saharan Africa,Low income,56.8662396538611,-1487,32.498,7.728
Madagascar,MDG,"Population, total",SP.POP.TOTL,2023,31195932,TRUE,Sub-Saharan Africa,Low income,57.0927043132947,-1487,32.095,7.528
Madagascar,MDG,"Population, total",SP.POP.TOTL,2024,31964956,TRUE,Sub-Saharan Africa,Low income,57.3379907045704,-1795,NA,NA
Maldives,MDV,"Population, total",SP.POP.TOTL,1960,91189,FALSE,South Asia,Upper middle income,58.9212573816064,-32,51.204,26.63
Maldives,MDV,"Population, total",SP.POP.TOTL,1961,93450,FALSE,South Asia,Upper middle income,58.6177561142649,-44,51.708,26.526
Maldives,MDV,"Population, total",SP.POP.TOTL,1962,95802,FALSE,South Asia,Upper middle income,58.1323980710215,-80,52.155,26.321
Maldives,MDV,"Population, total",SP.POP.TOTL,1963,98222,FALSE,South Asia,Upper middle income,57.4657408727169,-125,52.093,25.959
Maldives,MDV,"Population, total",SP.POP.TOTL,1964,100662,FALSE,South Asia,Upper middle income,56.5809342154934,-227,51.908,25.485
Maldives,MDV,"Population, total",SP.POP.TOTL,1965,104102,FALSE,South Asia,Upper middle income,55.3130583466216,1709,51.063,24.676
Maldives,MDV,"Population, total",SP.POP.TOTL,1966,108507,FALSE,South Asia,Upper middle income,53.9820195103519,1511,49.983,23.763
Maldives,MDV,"Population, total",SP.POP.TOTL,1967,112528,FALSE,South Asia,Upper middle income,53.1114616427096,672,49.301,22.552
Maldives,MDV,"Population, total",SP.POP.TOTL,1968,116075,FALSE,South Asia,Upper middle income,52.6760830328797,255,48.72,21.585
Maldives,MDV,"Population, total",SP.POP.TOTL,1969,119564,FALSE,South Asia,Upper middle income,52.392661640049,313,48.24,20.968
Maldives,MDV,"Population, total",SP.POP.TOTL,1970,123219,FALSE,South Asia,Upper middle income,52.1492308379018,330,48.001,20.285
Maldives,MDV,"Population, total",SP.POP.TOTL,1971,127035,FALSE,South Asia,Upper middle income,51.978588577951,341,47.449,19.514
Maldives,MDV,"Population, total",SP.POP.TOTL,1972,130968,FALSE,South Asia,Upper middle income,51.9157351414086,269,47.034,18.724
Maldives,MDV,"Population, total",SP.POP.TOTL,1973,134952,FALSE,South Asia,Upper middle income,51.9768066541932,60,47.014,17.933
Maldives,MDV,"Population, total",SP.POP.TOTL,1974,138978,FALSE,South Asia,Upper middle income,52.017038606691,-78,46.844,17.082
Maldives,MDV,"Population, total",SP.POP.TOTL,1975,143158,FALSE,South Asia,Upper middle income,51.8909177272664,-14,46.528,16.312
Maldives,MDV,"Population, total",SP.POP.TOTL,1976,147525,FALSE,South Asia,Upper middle income,51.7276674202087,-101,46.429,15.668
Maldives,MDV,"Population, total",SP.POP.TOTL,1977,151930,FALSE,South Asia,Upper middle income,51.6846574080169,-413,46.469,15.015
Maldives,MDV,"Population, total",SP.POP.TOTL,1978,156159,FALSE,South Asia,Upper middle income,51.6321557904309,-716,46.61,15.794
Maldives,MDV,"Population, total",SP.POP.TOTL,1979,160360,FALSE,South Asia,Upper middle income,51.5321776003991,-958,46.587,13.692
Maldives,MDV,"Population, total",SP.POP.TOTL,1980,164835,FALSE,South Asia,Upper middle income,51.4896714896715,-903,46.57,13.044
Maldives,MDV,"Population, total",SP.POP.TOTL,1981,169532,FALSE,South Asia,Upper middle income,51.5240440623479,-1014,46.535,12.457
Maldives,MDV,"Population, total",SP.POP.TOTL,1982,174333,FALSE,South Asia,Upper middle income,51.6621972380365,-1220,46.657,11.907
Maldives,MDV,"Population, total",SP.POP.TOTL,1983,179128,FALSE,South Asia,Upper middle income,51.910365771962,-1608,46.895,11.384
Maldives,MDV,"Population, total",SP.POP.TOTL,1984,184198,FALSE,South Asia,Upper middle income,52.1330307603774,-1300,47.112,10.847
Maldives,MDV,"Population, total",SP.POP.TOTL,1985,190169,FALSE,South Asia,Upper middle income,52.0061103544742,-382,46.924,10.408
Maldives,MDV,"Population, total",SP.POP.TOTL,1986,196935,FALSE,South Asia,Upper middle income,51.5582513056305,-175,46.304,9.978
Maldives,MDV,"Population, total",SP.POP.TOTL,1987,203944,FALSE,South Asia,Upper middle income,51.1010375397168,-265,45.314,9.522
Maldives,MDV,"Population, total",SP.POP.TOTL,1988,210885,FALSE,South Asia,Upper middle income,50.7633325351081,-564,44.207,9.051
Maldives,MDV,"Population, total",SP.POP.TOTL,1989,217738,FALSE,South Asia,Upper middle income,50.5340121292284,-610,42.895,8.576
Maldives,MDV,"Population, total",SP.POP.TOTL,1990,224762,FALSE,South Asia,Upper middle income,50.3227858801755,-271,41.254,8.136
Maldives,MDV,"Population, total",SP.POP.TOTL,1991,231802,FALSE,South Asia,Upper middle income,50.1491577923353,-378,39.156,7.684
Maldives,MDV,"Population, total",SP.POP.TOTL,1992,238543,FALSE,South Asia,Upper middle income,50.1060605425437,-522,36.973,7.227
Maldives,MDV,"Population, total",SP.POP.TOTL,1993,244884,FALSE,South Asia,Upper middle income,50.2376635468222,-749,34.745,6.804
Maldives,MDV,"Population, total",SP.POP.TOTL,1994,250822,FALSE,South Asia,Upper middle income,50.5575667206226,-768,32.537,6.421
Maldives,MDV,"Population, total",SP.POP.TOTL,1995,256649,FALSE,South Asia,Upper middle income,51.0814380730102,-302,30.148,6.079
Maldives,MDV,"Population, total",SP.POP.TOTL,1996,262347,FALSE,South Asia,Upper middle income,51.8027650401949,-183,27.421,5.672
Maldives,MDV,"Population, total",SP.POP.TOTL,1997,267707,FALSE,South Asia,Upper middle income,52.6615802695106,-60,24.946,5.273
Maldives,MDV,"Population, total",SP.POP.TOTL,1998,272723,FALSE,South Asia,Upper middle income,53.6450054542621,-94,22.98,4.944
Maldives,MDV,"Population, total",SP.POP.TOTL,1999,277412,FALSE,South Asia,Upper middle income,54.7667368390697,-62,21.22,4.633
Maldives,MDV,"Population, total",SP.POP.TOTL,2000,282019,FALSE,South Asia,Upper middle income,56.0431319221966,300,19.916,4.412
Maldives,MDV,"Population, total",SP.POP.TOTL,2001,286767,FALSE,South Asia,Upper middle income,57.4144559617111,560,19.105,4.211
Maldives,MDV,"Population, total",SP.POP.TOTL,2002,291616,FALSE,South Asia,Upper middle income,58.7695805442774,607,18.666,4.069
Maldives,MDV,"Population, total",SP.POP.TOTL,2003,296491,FALSE,South Asia,Upper middle income,60.0885018432263,578,18.448,3.89
Maldives,MDV,"Population, total",SP.POP.TOTL,2004,301413,FALSE,South Asia,Upper middle income,61.3907850537055,668,18.326,4.103
Maldives,MDV,"Population, total",SP.POP.TOTL,2005,306429,FALSE,South Asia,Upper middle income,62.6667188810459,578,18.322,3.66
Maldives,MDV,"Population, total",SP.POP.TOTL,2006,313851,FALSE,South Asia,Upper middle income,64.1406272403147,5006,18.819,3.635
Maldives,MDV,"Population, total",SP.POP.TOTL,2007,324479,FALSE,South Asia,Upper middle income,65.8298379864336,6160,19.955,3.547
Maldives,MDV,"Population, total",SP.POP.TOTL,2008,336170,FALSE,South Asia,Upper middle income,67.4188654549781,6035,20.904,3.485
Maldives,MDV,"Population, total",SP.POP.TOTL,2009,348275,FALSE,South Asia,Upper middle income,68.7765415260929,6093,21.267,3.388
Maldives,MDV,"Population, total",SP.POP.TOTL,2010,360792,FALSE,South Asia,Upper middle income,69.8917936096144,6369,20.889,3.288
Maldives,MDV,"Population, total",SP.POP.TOTL,2011,373674,FALSE,South Asia,Upper middle income,70.7806804861992,6611,20.401,3.196
Maldives,MDV,"Population, total",SP.POP.TOTL,2012,386818,FALSE,South Asia,Upper middle income,71.4625482785186,6800,19.774,3.112
Maldives,MDV,"Population, total",SP.POP.TOTL,2013,400070,FALSE,South Asia,Upper middle income,71.972814791393,6963,18.803,3.037
Maldives,MDV,"Population, total",SP.POP.TOTL,2014,413617,FALSE,South Asia,Upper middle income,72.3732341755779,7700,17.76,2.958
Maldives,MDV,"Population, total",SP.POP.TOTL,2015,428154,FALSE,South Asia,Upper middle income,72.7749828332796,9324,16.664,2.851
Maldives,MDV,"Population, total",SP.POP.TOTL,2016,443308,FALSE,South Asia,Upper middle income,73.2207629909679,9421,15.512,2.763
Maldives,MDV,"Population, total",SP.POP.TOTL,2017,458287,FALSE,South Asia,Upper middle income,73.6693382094626,9555,14.342,2.685
Maldives,MDV,"Population, total",SP.POP.TOTL,2018,473099,FALSE,South Asia,Upper middle income,74.097043216159,9637,13.395,2.642
Maldives,MDV,"Population, total",SP.POP.TOTL,2019,487731,TRUE,South Asia,Upper middle income,74.4968025407448,9648,12.597,2.579
Maldives,MDV,"Population, total",SP.POP.TOTL,2020,502118,TRUE,South Asia,Upper middle income,74.8871033431351,9642,12.112,2.963
Maldives,MDV,"Population, total",SP.POP.TOTL,2021,516154,TRUE,South Asia,Upper middle income,75.3045363443239,9412,11.694,3.118
Maldives,MDV,"Population, total",SP.POP.TOTL,2022,524106,TRUE,South Asia,Upper middle income,75.5359836216494,-2674,11.396,2.329
Maldives,MDV,"Population, total",SP.POP.TOTL,2023,525994,TRUE,South Asia,Upper middle income,75.6059004475336,-2877,11.018,2.338
Maldives,MDV,"Population, total",SP.POP.TOTL,2024,527799,TRUE,South Asia,Upper middle income,75.767763864653,-2421,NA,NA
Mexico,MEX,"Population, total",SP.POP.TOTL,1960,36724615,FALSE,Latin America & Caribbean,Upper middle income,50.4201031163989,-85591,46.858,13.993
Mexico,MEX,"Population, total",SP.POP.TOTL,1961,37890118,FALSE,Latin America & Caribbean,Upper middle income,50.2857051012615,-56174,46.753,13.345
Mexico,MEX,"Population, total",SP.POP.TOTL,1962,39129200,FALSE,Latin America & Caribbean,Upper middle income,50.1750604385592,-59833,46.793,12.846
Mexico,MEX,"Population, total",SP.POP.TOTL,1963,40424065,FALSE,Latin America & Caribbean,Upper middle income,50.095843281667,-66515,46.79,12.462
Mexico,MEX,"Population, total",SP.POP.TOTL,1964,41772049,FALSE,Latin America & Caribbean,Upper middle income,50.0282102513094,-72581,46.754,12.105
Mexico,MEX,"Population, total",SP.POP.TOTL,1965,43174477,FALSE,Latin America & Caribbean,Upper middle income,49.9374618944429,-78288,46.542,11.606
Mexico,MEX,"Population, total",SP.POP.TOTL,1966,44629106,FALSE,Latin America & Caribbean,Upper middle income,49.8436502402714,-87018,46.261,11.168
Mexico,MEX,"Population, total",SP.POP.TOTL,1967,46129608,FALSE,Latin America & Caribbean,Upper middle income,49.7654684167271,-98680,45.908,10.778
Mexico,MEX,"Population, total",SP.POP.TOTL,1968,47668303,FALSE,Latin America & Caribbean,Upper middle income,49.6929573935116,-116358,45.614,10.54
Mexico,MEX,"Population, total",SP.POP.TOTL,1969,49233194,FALSE,Latin America & Caribbean,Upper middle income,49.6284869272191,-137051,45.098,10.339
Mexico,MEX,"Population, total",SP.POP.TOTL,1970,50814953,FALSE,Latin America & Caribbean,Upper middle income,49.574659647919,-164100,44.518,10.013
Mexico,MEX,"Population, total",SP.POP.TOTL,1971,52412558,FALSE,Latin America & Caribbean,Upper middle income,49.5356236953747,-185062,43.854,9.683
Mexico,MEX,"Population, total",SP.POP.TOTL,1972,54030168,FALSE,Latin America & Caribbean,Upper middle income,49.5269198496662,-193965,43.039,9.293
Mexico,MEX,"Population, total",SP.POP.TOTL,1973,55667284,FALSE,Latin America & Caribbean,Upper middle income,49.5559106134943,-200688,42.125,8.971
Mexico,MEX,"Population, total",SP.POP.TOTL,1974,57320149,FALSE,Latin America & Caribbean,Upper middle income,49.6266517937117,-207995,41.176,8.573
Mexico,MEX,"Population, total",SP.POP.TOTL,1975,58982400,FALSE,Latin America & Caribbean,Upper middle income,49.7489225599501,-216556,40.06,8.182
Mexico,MEX,"Population, total",SP.POP.TOTL,1976,60645512,FALSE,Latin America & Caribbean,Upper middle income,49.9279200571999,-229450,39.056,7.859
Mexico,MEX,"Population, total",SP.POP.TOTL,1977,62308493,FALSE,Latin America & Caribbean,Upper middle income,50.1650116127427,-239521,38.125,7.584
Mexico,MEX,"Population, total",SP.POP.TOTL,1978,63979046,FALSE,Latin America & Caribbean,Upper middle income,50.4586575856519,-243714,37.383,7.351
Mexico,MEX,"Population, total",SP.POP.TOTL,1979,65648865,FALSE,Latin America & Caribbean,Upper middle income,50.8162681044351,-246034,36.18,7.116
Mexico,MEX,"Population, total",SP.POP.TOTL,1980,67300334,FALSE,Latin America & Caribbean,Upper middle income,51.2441695219212,-252177,35.026,6.896
Mexico,MEX,"Population, total",SP.POP.TOTL,1981,68892108,FALSE,Latin America & Caribbean,Upper middle income,51.8106297458629,-361791,34.344,6.701
Mexico,MEX,"Population, total",SP.POP.TOTL,1982,70433260,FALSE,Latin America & Caribbean,Upper middle income,52.4642239509021,-382048,33.856,6.571
Mexico,MEX,"Population, total",SP.POP.TOTL,1983,71971240,FALSE,Latin America & Caribbean,Upper middle income,53.0897300088202,-402937,33.416,6.472
Mexico,MEX,"Population, total",SP.POP.TOTL,1984,73506846,FALSE,Latin America & Caribbean,Upper middle income,53.6883132375975,-425467,33.072,6.402
Mexico,MEX,"Population, total",SP.POP.TOTL,1985,75043414,FALSE,Latin America & Caribbean,Upper middle income,54.2517901704205,-445447,32.747,6.314
Mexico,MEX,"Population, total",SP.POP.TOTL,1986,76585637,FALSE,Latin America & Caribbean,Upper middle income,54.786953067975404,-451756,32.309,6.22
Mexico,MEX,"Population, total",SP.POP.TOTL,1987,78136651,FALSE,Latin America & Caribbean,Upper middle income,55.3124087396093,-415521,31.376,6.148
Mexico,MEX,"Population, total",SP.POP.TOTL,1988,79695531,FALSE,Latin America & Caribbean,Upper middle income,55.8237249212882,-374544,30.428,6.128
Mexico,MEX,"Population, total",SP.POP.TOTL,1989,81247182,FALSE,Latin America & Caribbean,Upper middle income,56.3205174077331,-386467,29.882,6.155
Mexico,MEX,"Population, total",SP.POP.TOTL,1990,82820170,FALSE,Latin America & Caribbean,Upper middle income,56.8638068480178,-321764,29.42,6.159
Mexico,MEX,"Population, total",SP.POP.TOTL,1991,84430572,FALSE,Latin America & Caribbean,Upper middle income,57.4347805115262,-326691,29.075,6.064
Mexico,MEX,"Population, total",SP.POP.TOTL,1992,86044809,FALSE,Latin America & Caribbean,Upper middle income,57.9450318728699,-344313,28.701,5.961
Mexico,MEX,"Population, total",SP.POP.TOTL,1993,87653807,FALSE,Latin America & Caribbean,Upper middle income,58.3729143768227,-358039,28.277,5.874
Mexico,MEX,"Population, total",SP.POP.TOTL,1994,89259205,FALSE,Latin America & Caribbean,Upper middle income,58.7420958921945,-354573,27.744,5.788
Mexico,MEX,"Population, total",SP.POP.TOTL,1995,90862455,FALSE,Latin America & Caribbean,Upper middle income,59.0813348543209,-340091,27.062,5.695
Mexico,MEX,"Population, total",SP.POP.TOTL,1996,92452702,FALSE,Latin America & Caribbean,Upper middle income,59.4079578149703,-343399,26.417,5.622
Mexico,MEX,"Population, total",SP.POP.TOTL,1997,94021207,FALSE,Latin America & Caribbean,Upper middle income,59.7324356833666,-340546,25.752,5.561
Mexico,MEX,"Population, total",SP.POP.TOTL,1998,95575245,FALSE,Latin America & Caribbean,Upper middle income,60.0440699890437,-321385,25.117,5.534
Mexico,MEX,"Population, total",SP.POP.TOTL,1999,97115707,FALSE,Latin America & Caribbean,Upper middle income,60.3510735928179,-328773,24.64,5.493
Mexico,MEX,"Population, total",SP.POP.TOTL,2000,98625552,FALSE,Latin America & Caribbean,Upper middle income,60.6658176169194,-356433,24.192,5.481
